Access	File ID	Object ID	File Name	ICGC Donor	Specimen ID	Specimen Type	Sample ID	Repository	Project	Study	Data Type	Experimental Strategy	Format	Size (bytes)
controlled	FI808175	0b16b860-d8da-5f15-a657-99d935862c4d	mini-2b017191ed985076cb5c0796ab300150.bam	DO36223	SP106839	Primary tumour - solid tissue	SA514961	AWS - Virginia,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	6.0995894E8
controlled	FI24534	49163557-564c-54ff-8760-f002a7f676a5	08e0e137249c5ff8de518b4788eff356.bam	DO52640	SP116582	Primary tumour - solid tissue	SA541896	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.47960976854E11
controlled	FI808197	1d143bb3-c659-5a6c-bdc5-7a18f156b295	mini-3b01655134f5ce8442f70451895bac3d.bam	DO35889	SP79192	Primary tumour - solid tissue	SA413582	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	7.4794825E7
controlled	FI808135	d5432f9f-2e64-5112-bf8e-f666994ee138	mini-e86cdffcd023f00765ba392ddcd7b0ec.bam	DO51964	SP114971	Metastatic tumour - metastasis to distant location	SA538892	AWS - Virginia,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	7.17805854E8
controlled	FI808131	b46ad8fb-90b5-5d27-aa19-d888604d666e	mini-71a06f45357e5e69e6ca2dd23d31b058.bam	DO51964	SP114982	Metastatic tumour - metastasis to distant location	SA538906	AWS - Virginia,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	6.45624511E8
controlled	FI808161	60457c32-52a8-519a-bc0e-7056605b6483	mini-fd0c836fba1882606f1d62cf2a7b41e3.bam	DO36221	SP106835	Primary tumour - solid tissue	SA514957	AWS - Virginia,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	9.7698371E8
controlled	FI808119	ded3ec65-72ec-5084-82dc-184116d3dca2	mini-c4b27bf38db83f24f48cc887fb811a9f.bam	DO51955	SP114922	Normal - lymph node	SA538897	Collaboratory - Toronto,AWS - Virginia	PRAD-UK	PCAWG			BAM	5.83981211E8
controlled	FI2893	f56bc7ca-d290-5381-a7d8-cd7c99e62c75	c4d1303dc6f99610cd6d93bd83235858.bam	DO49430	SP108726	Normal - blood derived	SA520286	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.56236431561E11
controlled	FI2821	7bb0c88a-9356-5230-be68-b59c6c23ed71	6271c14f8d2fadd09550b79cb5254fad.bam	DO36143	SP79796	Normal - blood derived	SA414284	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.33231508074E11
controlled	FI24852	fa618964-7af0-5da2-95a1-26582a173395	70bbb07a6ac355a9860aef2168fd8ba0.bam	DO35952	SP79255	Primary tumour - solid tissue	SA413664	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	9.9240366949E10
controlled	FI808059	2fa6cb61-d108-52b8-8f24-a5b4cf9e4322	mini-13e5c42c9635c21723990bd398ac1937.bam	DO50417	SP111135	Normal - blood derived	SA528978	Collaboratory - Toronto,AWS - Virginia	PRAD-UK	PCAWG			BAM	1.15141636E8
controlled	FI808069	5a4553c9-a95a-5346-897b-a9af5e0e1e18	mini-224c7d03fef67256448ff82fb32d5aa9.bam	DO50432	SP111156	Primary tumour - solid tissue	SA528965	AWS - Virginia,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	2.96989353E8
controlled	FI10264	eeaf51a9-afda-5c05-9af2-10f562512015	f853b0f0c5eec85cf972b19863b57aa6.bam	DO49529	SP109009	Normal - other	SA520433	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	LAML-KR	PCAWG			BAM	1.23810987976E11
controlled	FI808043	40a848b3-ec96-5e87-b8f4-9fd322cfc777	mini-dc835071ba70dfd1640e935edb9c6d14.bam	DO50418	SP111136	Normal - blood derived	SA528979	AWS - Virginia,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	1.58537923E8
controlled	FI31784	f793a1ec-5c7d-5b59-845a-9d280325bb25	186bb913d908cba326ca587c329c6f07.bam	DO35904	SP79529	Normal - blood derived	SA413988	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	9.6475371599E10
controlled	FI31593	808ff42a-4c10-5daa-a8b2-fb1b6841fac2	55547b4b9b8dbee85c4117b43327a953.bam	DO45117	SP98953	Primary tumour - solid tissue	SA501487	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.26789903559E11
controlled	FI45535	8a2a78ab-93fc-56f9-808c-902d10835c4a	75f554c8de824cb5ff15a8308d0f0da3.bam	DO35128	SP108694	Normal - solid tissue	SA520209	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.49736248503E11
controlled	FI45462	24b20aad-44fd-5143-8f20-f36107aaa00a	a4c607921d25148339ca1f7ccb7c0f33.bam	DO34680	SP110789	Primary tumour - solid tissue	SA528740	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	PACA-AU	PCAWG			BAM	1.56133213841E11
controlled	FI45077	569b1412-5483-5743-bb86-1690c41938d8	15f0a656b413d840b7d97e1bbc5251c7.bam	DO6418	SP96862	Normal - blood derived	SA86470	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	CLLE-ES	PCAWG			BAM	1.11701469913E11
controlled	FI45267	d3dcadc9-f7b4-58c4-85e8-a7fcc11e95be	963c715ae2fb5dedff9e400d93894ae9.bam	DO50425	SP111151	Normal - blood derived	SA528960	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PRAD-UK	PCAWG			BAM	8.6607649446E10
controlled	FI30848	99802578-81fc-5825-9101-75e47beaf297	584e5bee742cc7a95dd657f6d90628e1.bam	DO51044	SP112774	Normal - blood derived	SA530425	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	1.07163168131E11
controlled	FI30831	7fe64111-1b4f-5d52-ae56-399e1624ec0c	71b0401ff14cd19cdb18deca7403d3bf.bam	DO52653	SP116616	Primary tumour - solid tissue	SA542046	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.15632337387E11
controlled	FI30871	df080f85-6f72-5db0-81ec-18cd9c4e1c67	d22cac613223c878fc1544ac3cee4938.bam	DO47174	SP103742	Primary tumour - solid tissue	SA507501	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	1.75041152762E11
controlled	FI30407	9911ef04-d5e7-5d8e-9673-ef8482353d74	054869f173d6b7f0e351db9fbffa2f43.bam	DO52596	SP116470	Normal - blood derived	SA541931	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	BOCA-UK	PCAWG			BAM	1.41797342085E11
controlled	FI19740	c6d9f224-048c-5147-8b86-14343834751e	d50b356f8406c757ee1a97b11312b817.bam	DO218150	SP118493	Normal - tissue adjacent to primary	SA544733	Collaboratory - Toronto,EGA - Hinxton	BRCA-EU	PCAWG			BAM	1.24719808542E11
controlled	FI19622	6237e4a3-b959-5458-93ff-5d49807f9d18	402f54dff10529591bb750da0b95bb69.bam	DO218159	SP118485	Normal - blood derived	SA544724	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	9.5358279634E10
controlled	FI19605	54e05b81-5aef-5c0a-a719-98a3d9c1eabe	ddca1ab20c3b617570b7d6fe90e53e2e.bam	DO46745	SP102489	Primary tumour - solid tissue	SA506656	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PAEN-AU	PCAWG			BAM	1.09654941708E11
controlled	FI30351	7da573fe-381d-5f39-b7b0-fa59c5593ca6	80638e63e635341f3e7700f4b3eeebc9.bam	DO35626	SP107399	Normal - blood derived	SA517410	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	8.6839915815E10
controlled	FI19893	ea545a6a-f9a6-551e-bf9c-3d980afc97e9	9af8536b1a361673102e05f48dcc6bb0.bam	DO35757	SP78955	Primary tumour - solid tissue	SA414207	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	1.09775333708E11
controlled	FI44230	bf1856ab-f985-5775-ad9c-ab5bcd57f8d0	c4b27bf38db83f24f48cc887fb811a9f.bam	DO51955	SP114922	Normal - lymph node	SA538897	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	PRAD-UK	PCAWG			BAM	8.806331898E10
controlled	FI44114	96f3e52c-4123-548e-afb5-856b30b49311	ded870fbf0a0d8379c5f45096fa9c0cc.bam	DO46327	SP101520	Normal - blood derived	SA505279	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	OV-AU	PCAWG			BAM	1.11071388574E11
controlled	FI19155	de66f501-fe73-54da-a1f0-000ade0b9bdb	6a714396fa51376b88b8aabdc2177beb.bam	DO46988	SP103257	Normal - blood derived	SA507581	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	RECA-EU	PCAWG			BAM	1.68295846053E11
controlled	FI44505	789708c2-6704-54c3-a4cf-4217036ee742	8943ead74527e0ef8fe91de69f387e25.bam	DO48716	SP107070	Normal - blood derived	SA515317	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.21739734848E11
controlled	FI40986	b0eae70f-f743-5af3-ba4d-7fa6550996d3	af35cc4d0888b13574134515cdbceb3d.bam	DO27817	SP59378	Normal - blood derived	SA320984	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.13976992314E11
controlled	FI15819	c13f40f8-17e0-5d65-b7d8-c8c419b6c589	2cca6cbed132134e6dbc2a1664e35f1c.bam	DO52520	SP116312	Normal - blood derived	SA541800	EGA - Hinxton,Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	1.55301526591E11
controlled	FI40803	d6bed6fa-199b-5924-9771-79b9567c6c76	ce58f6f643557c144d02b720d56c4547.bam	DO46793	SP102632	Normal - blood derived	SA506748	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PRAD-CA	PCAWG			BAM	1.88532073601E11
controlled	FI15369	0853041f-299e-5b92-ad71-78f8ae30b290	ac135405085f44f6957fd783bca373a3.bam	DO218065	SP117250	Primary tumour - solid tissue	SA542928	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	1.09791957439E11
controlled	FI29828	11434528-3a1a-5f71-9ecc-a76780409e11	328962a7928000afc72908d1bb678a44.bam	DO52700	SP116733	Normal - blood derived	SA542168	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	8.0078050539E10
controlled	FI15561	b54b1d61-7846-5163-80ce-6537abbfa1e3	e8a5e55c6bcbd44cf56d7e2a385c9a34.bam	DO51095	SP112877	Primary tumour - solid tissue	SA530595	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	1.89508083099E11
controlled	FI15597	c49500a1-3f2d-5d50-ada9-2a884cd3fe50	ccd3b76afff94a26333b2740b960a1e5.bam	DO52615	SP116520	Primary tumour - solid tissue	SA541882	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.60757782488E11
controlled	FI15505	ad2dc9c6-6e61-51ed-a2f1-9166f219a63b	959348aaa0a689242660648eff07ec3d.bam	DO23529	SP50139	Primary tumour - solid tissue	SA270422	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.19080665639E11
controlled	FI40459	1f47e94c-bce4-5d39-97a6-5df0d862cd9e	ec540e6f8828c165de51cbde045bb436.bam	DO52750	SP116878	Primary tumour - blood derived (peripheral blood)	SA542261	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	CMDI-UK	PCAWG			BAM	1.11219021318E11
controlled	FI7845	78a7eec6-5bcf-5d8f-8f26-29bdc588a7a2	1f8184bdb88d69c40b7e4ff751e9b44c.bam	DO50802	SP112185	Normal - blood derived	SA529746	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.0470062507E11
controlled	FI7621	2d1d890a-c5c9-5eb5-a34d-c85759174ea5	bdb1b9fbf74037544960ac13add887ee.bam	DO51098	SP112882	Normal - blood derived	SA530469	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	9.3961950797E10
controlled	FI7603	0a73d41a-7536-57aa-bb6a-d8b341989ef4	99ced2ed4b0a1cc63214e3fabfa97486.bam	DO52668	SP116651	Normal - bone marrow	SA542098	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.17337817513E11
controlled	FI40002	f8ae0285-c759-52f6-a4ed-7f25b8f686a5	92421549e29a08ff6b0e71ae01f0da86.bam	DO51530	SP125698	Primary tumour - other	SA533703	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PACA-CA	PCAWG			BAM	1.62484521135E11
controlled	FI7230	a2ac2676-5b3b-5f89-ac48-4a7dc08fa3e0	8b66971a2d1c72225eb386f7bde0bafe.bam	DO52592	SP116456	Primary tumour - solid tissue	SA541922	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.4759975301E11
controlled	FI7057	deb87487-56b9-52fa-a99b-d5bc040d218a	37f9a8ca33b0d19b90b87609b03780e5.bam	DO46354	SP101582	Normal - blood derived	SA505523	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	OV-AU	PCAWG			BAM	1.22456533125E11
controlled	FI8913	0f0532a5-59ab-5e96-816f-26b8ab84cb3f	51ee639aaf8b04b335f00e937a87463a.bam	DO35955	SP79258	Primary tumour - solid tissue	SA413668	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.1933710983E11
controlled	FI43926	ac9e93a7-497d-5534-927b-fab0580f7269	8ca2938c6f184308bbba9b42bad3e6d9.bam	DO220900	SP124638	Normal - blood derived	SA557379	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	4.42984238477E11
controlled	FI18298	212e37a7-6512-53f7-a6fc-efa0b076b21f	368df9126354854724f4bd163a8e094b.bam	DO51093	SP112872	Normal - blood derived	SA530584	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	PRAD-CA	PCAWG			BAM	1.14369851897E11
controlled	FI8875	d0f782c5-3615-5cc4-9ac4-6bafc93d5caf	23acf4688d7c695ff52d0147e6c9ae2f.bam	DO51103	SP112893	Primary tumour - solid tissue	SA530488	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PRAD-CA	PCAWG			BAM	2.25264115553E11
controlled	FI8819	bed22095-18e4-5e15-aa4e-917f5a316020	9a5a53e214268ebe2d0b62cba0ebc16d.bam	DO52583	SP116434	Primary tumour - solid tissue	SA541916	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	2.02924365899E11
controlled	FI43645	d6fece5a-3a0b-54f9-a074-3c2b44713584	1b0782839d3b02a8a48dfa71115a9ffe.bam	DO46751	SP102511	Primary tumour - solid tissue	SA506676	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PAEN-AU	PCAWG			BAM	1.33753163123E11
controlled	FI43573	7971ec1c-6841-5591-b350-d0f437dc62db	35f92d4c7e66e8ea5cefd10045b03256.bam	DO51149	SP112985	Primary tumour - solid tissue	SA530636	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	2.57171454503E11
controlled	FI4160	85332f89-7c06-5617-8370-1a29069e7cd8	b9a2a4f4932b1f1b6c47751ce9d3af2f.bam	DO7358	SP115134	Primary tumour - blood derived (peripheral blood)	SA539025	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	CLLE-ES	PCAWG			BAM	8.234612287E10
controlled	FI4026	7da76d66-4dc7-5bfa-bdc0-b07d662a4fde	83c841c68bacd0172818d344f35112d1.bam	DO27771	SP59288	Primary tumour - lymph node	SA320848	Collaboratory - Toronto,EGA - Hinxton	MALY-DE	PCAWG			BAM	1.20765071736E11
controlled	FI4005	3ffe43e5-3ecb-5546-9a9b-cbb4fd30db1c	67cee1198040195bb2cc0738f214b681.bam	DO50355	SP110922	Normal - blood derived	SA528885	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	ESAD-UK	PCAWG			BAM	1.0729583678E11
controlled	FI28468	f077e1c8-5729-57e8-9029-eb1d2238e0c0	ed8f794ba3cd116e880b77f30eb334a3.bam	DO49454	SP117523	Primary tumour - other	SA533752	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	PACA-CA	PCAWG			BAM	1.38758919282E11
controlled	FI13997	f9cc3e89-8b3c-5210-be23-4304f9ba484e	bf01ecda1b068759e973dad0ebdea41a.bam	DO52689	SP116706	Primary tumour - solid tissue	SA542140	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	9.3142372515E10
controlled	FI13844	5f07a9c8-45cc-590d-89f9-772953f2b7ac	05b8bda0122c9ac7b1ce5d91ac77eb61.bam	DO52705	SP116743	Normal - blood derived	SA542178	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	1.00348112785E11
controlled	FI13503	0ad14f9d-f12e-544c-9b60-5ced4adb7695	34d31f7b045421a5f65a0fe206e14aba.bam	DO51126	SP112938	Normal - blood derived	SA530576	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PRAD-CA	PCAWG			BAM	1.3688452413E11
controlled	FI13581	569a3222-c189-5b0e-8ced-01d75b5108f2	2e32b577d0e3cccdbeae59b5d46e1c52.bam	DO51176	SP117228	Primary tumour - solid tissue	SA542888	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	PAEN-AU	PCAWG			BAM	9.9901293101E10
controlled	FI13619	61a8de59-7496-5735-b090-b9b0a4488caf	c6b1d94e803578fc2396a2b1527af760.bam	DO218031	SP135335	Primary tumour - solid tissue	SA542865	Collaboratory - Toronto,EGA - Hinxton	GACA-CN	PCAWG			BAM	9.0838076079E10
controlled	FI52764	f953cb28-adc0-5512-bda5-7d6d04525a4c	4ad77a16f1e57940eb4661b925e942ca.bam	DO218828	SP118074	Primary tumour - solid tissue	SA544289	Collaboratory - Toronto,EGA - Hinxton	BRCA-EU	PCAWG			BAM	1.18010259277E11
controlled	FI13089	7318c939-433c-5980-a742-4e8fd0116401	d39d0c82793ec5922eac752c232b1b31.bam	DO51153	SP112993	Primary tumour - solid tissue	SA530644	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PRAD-CA	PCAWG			BAM	2.17945064341E11
controlled	FI52688	1e02b76d-3709-5b47-a349-635b37fd4d9f	61f01acb98f7c4254618639b224d518a.bam	DO52737	SP116823	Primary tumour - blood derived (peripheral blood)	SA542224	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	CMDI-UK	PCAWG			BAM	1.44499505407E11
controlled	FI27645	aee88f95-8951-5a7d-9f10-e702c2cc6c67	6bd0e573cda2fd36a174232f6e0b9052.bam	DO46859	SP102839	Primary tumour - solid tissue	SA507268	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	RECA-EU	PCAWG			BAM	1.66789917576E11
controlled	FI5976	2fb58014-0ac1-5b9d-8965-2174ae151a38	d947c33cb797fc132debd681345a5591.bam	DO36107	SP79411	Primary tumour - solid tissue	SA413868	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.05799314822E11
controlled	FI52920	cfbb2c8d-2444-5cf5-b9a0-9a96f912665c	f0742e94d0405d8301ab33633d08ffaa.bam	DO47076	SP103467	Primary tumour - solid tissue	SA507269	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	RECA-EU	PCAWG			BAM	1.4634553136E11
controlled	FI27932	3177ae55-57d5-500d-9bc6-0384ff96ebc2	0f39dfeb2c7917d70a8d15a3ccf1f70a.bam	DO45171	SP99063	Normal - blood derived	SA501593	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.02552481976E11
controlled	FI27933	1d9f3526-cc38-596c-be8b-9c390135e019	8803f9425e61768d43c65132d8b2d60a.bam	DO45171	SP99065	Primary tumour - solid tissue	SA501595	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.28196723986E11
controlled	FI13300	4c552fae-0125-597a-ad7c-ee3b98dd8fc2	595be20fae42e395bfdb66da01f40cce.bam	DO35543	SP78664	Primary tumour - solid tissue	SA413290	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.07071773747E11
controlled	FI5898	8fc594f5-9efc-5be7-9859-3eecb4b48fbe	32b88ec03255e5d6d03dec86da3a13ca.bam	DO36042	SP79345	Primary tumour - solid tissue	SA413786	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	8.8842623668E10
controlled	FI27857	014e5125-102c-51b8-9453-47096af7d06e	6a6141348896ac8d34f9f528b982a03a.bam	DO48677	SP107004	Primary tumour - solid tissue	SA515222	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.28207369486E11
controlled	FI27337	4630ac13-4eda-54ce-b7a8-ca36a8378c3a	fe3a2e0db5aff772838e39c7c5b44d48.bam	DO27793	SP59330	Normal - bone marrow	SA320912	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	9.5827432169E10
controlled	FI27338	e75cbe6e-9209-59ef-ac1d-b060586630e8	bc2a0d7a36e0dff49e7ea95c34889e3c.bam	DO27793	SP59332	Primary tumour - solid tissue	SA320914	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.1599026845E11
controlled	FI5405	2e74a0a9-b905-50a2-94ff-332a364b6bcb	b591415426a314ef0a74ae9459313dc6.bam	DO220882	SP124369	Metastatic tumour - metastasis local to lymph node	SA557437	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	1.28834216112E11
controlled	FI5423	614b23b4-0e84-5c98-8bad-a6156432019b	e826dfbd6080835afd1077a3a8f5ab71.bam	DO52553	SP116361	Primary tumour - solid tissue	SA541842	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	BRCA-UK	PCAWG			BAM	1.77347570547E11
controlled	FI27451	d24f6738-5ae9-5975-9914-c1a4929fc9b5	b59764f6bdf06a34706ad3dcbf74974f.bam	DO36051	SP79707	Normal - blood derived	SA414181	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	9.5018518108E10
controlled	FI5304	27c5beb6-38a8-550c-a500-6f3cf4aab9f1	734f89ebfc16eb59d189ef459720b4ee.bam	DO52513	SP116274	Primary tumour - solid tissue	SA541770	EGA - Hinxton,Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	1.4823931385E11
controlled	FI5020	6221e00d-c7c4-5588-b9ff-9ba2294e6271	1d66c397c85d3f9a359f3b377e368922.bam	DO45149	SP99019	Primary tumour - solid tissue	SA501549	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.16197079447E11
controlled	FI8405	c4e6de2f-fdd6-5e64-82b0-ce5dfe3315b9	5905d0738d920826f458608f4f65c57a.bam	DO27807	SP59360	Primary tumour - lymph node	SA320956	Collaboratory - Toronto,EGA - Hinxton	MALY-DE	PCAWG			BAM	8.4160364669E10
controlled	FI8149	ee078e14-3588-552b-9228-60d935e32beb	2f5dfdb35d764ef1cbc04dd24efc12c3.bam	DO50328	SP111086	Primary tumour - solid tissue	SA528912	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	ESAD-UK	PCAWG			BAM	1.77082070055E11
controlled	FI18071	237b80a6-a44d-56fd-9dd3-8dafdea90303	6fee29630118337e875b5975e84fedfe.bam	DO35584	SP78729	Primary tumour - solid tissue	SA413552	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	8.0719676109E10
controlled	FI17900	2ab0b267-0000-5e3b-b9d6-a041e30a79d4	4b0d2b2f16304d2bea6e86ccd3c5a5fa.bam	DO36030	SP79333	Primary tumour - solid tissue	SA413770	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	8.6973478663E10
controlled	FI42514	073c1604-2dc3-5d02-801e-e0a6432b88fd	3311fc3cb8656bb0f6bd96cb7d05249b.bam	DO52159	SP135482	Normal - tissue adjacent to primary	SA570918	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PAEN-IT	PCAWG			BAM	1.81879852908E11
controlled	FI17530	4035a5e9-841a-5103-a1d0-16e7fa6f5f60	639082418c0bb990109c1aad20cb9688.bam	DO6549	SP13478	Primary tumour - blood derived (peripheral blood)	SA542389	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	CLLE-ES	PCAWG			BAM	1.25448488952E11
controlled	FI42399	6f885033-289f-5126-9183-fcd38871dc38	f1791b5dd73bc0eefcde7f80d530b877.bam	DO221548	SP127706	Primary tumour - blood derived (bone marrow)	SA558645	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LAML-KR	PCAWG			BAM	9.3237815472E10
controlled	FI42702	3c65154c-a16c-53e6-8508-884c27ca5b9f	89dabaf2a4fac0b0a522a2d9f40923ac.bam	DO46937	SP103084	Normal - blood derived	SA507451	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	RECA-EU	PCAWG			BAM	1.61465839408E11
controlled	FI42721	e19e4663-9fa0-50e4-98a6-b46a4f6fda58	542b0f59086ee2907fa513c801c65f50.bam	DO46362	SP101596	Primary tumour - solid tissue	SA505563	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	1.54234979915E11
controlled	FI42648	843f41f7-3c24-5642-b7b6-1cfb678464ad	ce75215d7dab7c3c3e68769efadd7b76.bam	DO50415	SP111133	Normal - blood derived	SA528976	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	9.9156395816E10
controlled	FI42015	3fbefb44-fc14-50b7-ad0b-ff0ea67bbc9a	e3feb4a67c6a75f3b8acb9af61ddefcc.bam	DO52595	SP116465	Primary tumour - solid tissue	SA541928	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	BOCA-UK	PCAWG			BAM	1.4158422199E11
controlled	FI811322	111de4ff-cb58-5860-b147-1fbc6d238ada	mini-dd2634abf305355b409596e542b9d9bc.bam	DO44828	SP112571	Normal - tissue adjacent to primary	SA530169	AWS - Virginia,Collaboratory - Toronto	LICA-FR	PCAWG			BAM	6.60729377E8
controlled	FI17317	e0849ba7-cafa-52f1-93fe-c1ef334255d6	81eda88c942f0f4a602826ff1afc501e.bam	DO50389	SP110964	Normal - blood derived	SA528942	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	ESAD-UK	PCAWG			BAM	9.994877576E10
controlled	FI42267	040c742c-b160-5661-ae1c-c6a1cb2075ae	1f856b760da07c9276d9bacc47b33d55.bam	DO35138	SP77872	Primary tumour - solid tissue	SA412707	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.20300899186E11
controlled	FI9858	d58dfbcb-3924-578a-a84e-61bb7f80c29b	8b817b8e85f5dff8f8de9270ffbc5584.bam	DO46933	SP103065	Primary tumour - solid tissue	SA507436	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	1.65328804015E11
